GDP/breakdown at constant 2005 prices in US Dollars (all countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Bahamas,Gross fixed capital formation (including Acquisitions less disposals of valuables),271699516,277025139,266123094,286050205,241737582,200247670,212919914,247066614,240077030,345528586,494133229,508720187,611740584,615387324,625111963,750924482,754571222,866404573,791474799,952484468,886484529,849829839,850689773,675370716,805113268,891429150,1014077245,1385150030,1681628556,1615448324,1727149259,1611832804,1538550639,1565115699,1484371255,1863911853,2292345858,2231248869,2017961153,1818895676,1829323579,1945919847,2104770967,2046287117,2235938334
Bahamas,Changes in inventories,13452481,13737185,13263691,14047280,12041649,10134749,9986614,12799853,12797061,12522919,49167702,40128377,53338762,53479376,-12679174,34507072,20390501,-32520076,1371307,53605767,88421030,85541895,13077766,27768436,14096245,28551443,44878010,52547670,58076710,66800356,140709432,95319243,88883111,80857923,77913228,84183669,84033715,82611919,81050977,82386240,83647752,113878627,-1811555,87060451,
Bahamas,Exports of goods and services,2269593221,2311104614,2234355910,2380354761,2009027490,1713922659,1724080963,2045853163,2255889118,2339209123,2575282469,2358303180,2560007135,2782888146,3137692498,3323773841,3410565513,3365781121,3657426925,2595544942,2614285898,2455220100,2426256804,2528170431,2508809940,2573861192,2667720855,2674506696,2662233174,2854526223,2992424062,3147866130,3164280212,3185651021,3558280933,3482130924,3549822140,3499218567,3422194829,3313500347,3355732650,3566540045,3823511286,3809027830,3896642497
Bahamas,Imports of goods and services,1269646316,1293865176,1249048034,1331526432,1127326973,953890358,966367388,1158162398,1224714986,1344804344,1485522470,1542988700,1610769197,1741172900,2064112506,2318780610,2382631802,2364704274,2326121009,2079381530,2086857538,2004855076,1860007421,1844704967,1978689048,2038730737,2246306771,2712304996,3041760995,3158006846,3331177005,3205384002,3116548762,3127157305,3237862117,3700157863,4151877796,3998914293,3763086634,3303657631,3290721005,3536386845,3886845822,3678803919,4076289748
Bahamas,Gross Domestic Product (GDP),3123362564,3174164329,3063153140,3294959362,2742914323,2336877250,2458048659,2683081273,3063529322,3864314313,4115312422,3735617028,3985862193,4129235724,4714395855,4942062522,5030871397,5181018727,5300685114,5657279683,5566923689,5334261289,5130060171,5145833892,5308028904,5540348396,5774382423,6124888026,6597152410,6816307124,7099137137,7285525546,7482575709,7387941085,7453169191,7706222073,7900179399,8014461362,7828212639,7501354199,7616785083,7663470533,7833396524,7835120910,7915261668
Bahamas,"Agriculture, hunting, forestry, fishing (ISIC A-B)",71863875,73027556,70475399,75830205,63125197,53748721,56531883,61739059,70604174,88931294,94371623,85885331,91952327,95911970,107711919,111312954,117151341,121562461,127307159,118503129,116372367,144563982,124895413,137843888,139155126,135877031,147514268,148164877,141089044,137360601,149221418,151664978,172212383,187979062,175152962,157767885,144861994,134237685,138193455,143344467,148611306,136814610,142944705,108788673,108180482
Bahamas,"Mining, Manufacturing, Utilities (ISIC C-E)",213078337,216538882,208967597,224796722,187133955,159412876,167665949,183047102,209078940,263642252,280560112,254713053,272159986,282327478,321099390,335683926,343289579,356262358,364847392,377896771,372934408,372333369,366260351,355918968,383303772,418436472,413421502,474373262,458376976,476735963,503361574,478132301,465168271,549723880,593304145,577301871,621994503,570253287,584573216,558610627,584867542,583995106,580950804,573788174,586438006
Bahamas,Manufacturing (ISIC D),109367061,111149504,107262164,115364944,96040916,81833812,86087181,93952923,107195238,135337381,144199499,130907918,139457170,143947595,165853814,173598373,176384278,179842537,181409393,208067895,194056172,185252346,169132664,163552774,168140683,176076527,196040133,250512534,224585044,279083482,301167114,261545649,243841862,313686334,343891750,324565168,359470239,314176002,291222496,273776110,298642679,299457496,318503608,288303242,290328954
Bahamas,Construction (ISIC F),179433954,182351152,175975129,189277975,157579215,134260616,141206263,154146551,175917564,222096868,236507964,214476384,229089251,236532680,272148002,283933086,287425260,299375770,298520434,339153425,312187508,296222612,313126619,252084369,299844899,264963613,284014162,433529689,517247966,431368147,474636794,374194632,434166019,479641033,398385458,529959112,638318971,416597806,536110752,481527301,599886748,656084317,737622351,813057811,953830025
Bahamas,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",735817688,747855187,721695125,776128964,646056751,550629621,579401915,632126045,720774386,909921318,971520024,882225795,936682693,964877161,1114611682,1181686275,1190424734,1187373219,1203317367,1415537253,1405710663,1195963790,984692102,1112437774,1162756692,1254584483,1322184646,1256455514,1390073435,1498077836,1601777617,1691117892,1693100709,1662101596,1712284053,1883803646,1927283888,2095361817,2004209067,1948438878,1988465440,1926706496,2040316316,2003966285,2026765898
Bahamas,"Transport, storage and communication (ISIC I)",223344061,226982709,219038785,235590449,196125340,167128748,175796673,191836327,218930426,276352342,294636621,267181941,284579113,294365881,338334781,355835944,358002030,366653256,374990101,419525326,407373558,357175183,352979929,363395730,368603631,389145905,450338738,469489591,540320923,550724567,632884849,591552525,636573465,643797024,666746113,701928091,721132792,640150454,592800323,618616821,563754842,613716245,591390646,602240625,609945045
Bahamas,Other Activities (ISIC J-P),1534223561,1559091510,1504539161,1618667107,1347522024,1147781000,1207014308,1317745519,1506235220,1898789497,2018938528,1832221583,1959289852,2041258087,2309383553,2405424895,2464536768,2574920075,2694114096,2644396927,2622357530,2697384328,2731926603,2905290983,2987301712,3012871979,2960574664,3104195696,3287981742,3478323761,3498404758,3715840625,3790080451,3644408261,3744736957,3756222595,3623832056,3925136419,3824423891,3578032281,3685904114,3764629855,3743242803,3771262225,3700138132
Bahamas,Total Value Added,2964091475,3012277044,2906896839,3126976850,2603108431,2217690180,2332585108,2546078337,2907803838,3667579396,3904743917,3544211321,3781941125,3924081427,4472529009,4682856295,4771314263,4917945542,5076494331,5321200214,5243070470,5081885242,4890518833,5146418638,5360236002,5490609262,5591178202,5899703007,6345275766,6580446252,6864713521,7011314276,7204386629,7179559013,7295807388,7606983201,7670849376,7778645349,7681582951,7327831997,7576381808,7683271263,7840473558,7870363034,7982225485
Bahrain,Final consumption expenditure,2245420071,2270641060,2548526206,2884302780,3071900453,2960615050,3647656046,3900716399,3387334882,3590434762,4139906142,4196618679,4528309889,4560748677,4702155105,3747968913,3620013653,3634057415,4068364170,4810473623,4961363770,5149444653,5707919499,5758768412,5758601171,5918118673,5997672479,6062685310,6124284170,6305892400,6977212639,7447207071,7625566033,8044238456,8210050850,8535440622,8695010862,9210271078,11111925038,12407696280,13825547645,15129815728,15833766541,16552804308,17041943583
Bahrain,Household consumption expenditure (including Non-profit institutions serving households),1970344645,1991745912,2233475925,2535123357,2691568887,2587854445,3234818056,3383096807,2843049982,2981183345,3519669344,3520449759,3731942083,3717894625,3774864881,2843049982,2626094754,2608925634,2961672985,3674971826,3760817420,3891146641,4394513984,4443714220,4443544562,4544452314,4580528106,4669913578,4707772951,4792423716,5447567292,5853074537,5893596754,6087193839,6175704277,6344914894,6419805090,6729338926,8423886943,9346848297,10674401784,11380846654,11509514458,12045837997,12404476107
Bahrain,General government final consumption expenditure,291113809,295074804,333102282,370002811,402059827,393371180,440703645,543363929,561593324,625875931,643785514,697514261,815845427,860299570,942171944,907951850,990463853,1020206553,1103358182,1140776417,1204419395,1261666095,1321471309,1323727103,1323727103,1381395845,1423645823,1401459519,1424776684,1519052993,1543542625,1611018859,1743953195,1962764779,2038216380,2190525729,2272877224,2474690183,2696755956,3067421727,3172287805,3756100913,4310370052,4493181133,4623417694
Bahrain,Gross capital formation,1068795900,1109412688,1117156285,1445962534,1619280402,869589353,2536302282,2381779663,2705211488,3369125909,3998405950,3486349964,2465435012,3184764441,3865729633,2061544858,1823899730,1651793502,1876650554,2041297068,1816440016,2968965612,3208209252,2311416132,2275985666,2079819337,1951499240,2420219072,2419251977,2028986822,2514198977,2507905909,2491923841,2966225674,3371880309,4323445758,5357708487,6939162031,8246969999,5829457383,6931942651,4465786048,5516655469,4846852483,4851946409
Bahrain,Gross fixed capital formation (including Acquisitions less disposals of valuables),733375914,764750533,778525331,974109687,1130343349,637452808,1594324401,1816809741,1274905616,1639560010,1511238589,1525547814,1943284809,2720137143,2972625693,1534317981,1457232813,1303524062,1500622070,1681102914,1762342376,2042064606,2254856601,2528157643,2265557407,1891636612,1931098413,2305368110,2257770124,1811676245,2285693313,2069849077,2815280674,3243939616,3135625719,4101807428,5098702488,7021082028,8326801453,5854803675,6714731199,4355880406,5552370249,4790771151,4834039224
Bahrain,Changes in inventories,272445345,280080777,275492092,382600857,397845120,190047596,759770556,465587583,1140458251,1380200379,1975031230,1560894519,433339207,396999900,737157893,432630304,305366996,289118107,313234622,302847690,62854129,753054362,776322369,-141513070,34270993,169879711,38272776,116919938,153075483,191886339,206151058,368605424,-222126785,-181270045,222027830,221638327,262518625,16291266,32956119,47403506,248212958,136616534,35763296,99254468,69705406
Bahrain,Exports of goods and services,3938935063,3989988454,4480281038,5040074566,5426146000,5211386538,6255137160,7129456714,7125773431,6702656173,6122999343,6664902512,6329723663,5830638672,6266187012,5142785373,5934691447,6332025715,6553022759,6597682578,7126694252,7162606272,8009301194,9636944063,9537366058,9617797026,10176064251,9808743727,10268081932,11133904342,10903329934,10635401921,12102027223,12225712700,12793214594,13396808511,13659128654,13720864473,13814046308,13862317854,14226882141,14058618937,13606418085,14817190751,14881668382
Bahrain,Imports of goods and services,3480549876,3537474850,3895956721,4510304043,4859546087,4276944250,6097693407,6400239318,6130037953,6245483103,6396756059,7067034582,6574899868,6240009410,7180489297,4770074179,5324409943,5513501137,5764295773,6319129147,6516679684,7468106956,8446902690,8158864350,8257862883,8088836579,8347014271,8133423328,8144822979,8220513462,8095681311,7842970502,9341165093,9380927033,9473411975,10286968085,10557964036,11026984667,12989493174,11279357648,13231372727,11276448283,11540760611,11638257149,10922430735
Bahrain,Gross Domestic Product (GDP),3790991446,3851918094,4278404632,4874131859,5287079142,4819974839,6288924707,7107594890,7382109295,7638214451,7835301717,7314428229,6765399416,7338793413,7698315238,6462188237,6537991033,6663065645,7264073516,7440044290,7784405555,8139054345,8773632025,9904141676,9694558831,9882061284,10204564447,10440282040,10950605548,11602523677,12416809067,12726116052,13152252119,13980378426,14956341118,15968726806,17001431495,18411529158,19560748560,20057690803,20927545351,21366952700,22133878871,23330993108,24378469248
Bahrain,"Agriculture, hunting, forestry, fishing (ISIC A-B)",11748865,11775795,13500136,15036316,15496638,16630261,18070886,17551443,19130626,23879507,20183225,22971903,29055216,28171214,26862421,27254632,30605693,32293492,28150127,31126485,30479270,30143729,32126678,35653127,36043521,40978736,45453160,43480501,44507152,46710072,45217051,46956482,45924933,47600656,51783556,51565481,52486985,51382958,51460289,57195146,52672207,53516124,54638065,55516711,57855425
Bahrain,"Mining, Manufacturing, Utilities (ISIC C-E)",2336187803,2373488470,2639839826,3000237891,3256801355,2986019797,3843332463,4387810502,4525330621,4542144715,4695636881,4293743498,3300553205,3411144314,3754132615,2769176074,2922970865,2807386858,2883199729,2922171478,3061764159,3093963463,3454551532,3901532619,3960536116,4037757275,4251796198,4388563611,4815223943,5322859921,5836478347,5921524753,6044760482,6158118626,5755131089,5640842559,5818163648,6056109784,6248808918,6355437573,6503932818,6718736758,6536335097,7159189851,7442329379
Bahrain,Manufacturing (ISIC D),151552981,149678015,181582461,188296160,187695433,256385904,171071607,185564536,204199470,225341705,288543195,321879262,389302999,393801334,426711884,623759035,634470119,763183250,766384851,749605830,838638878,870109817,976546757,1174590285,1234863204,1263031247,1254657298,1274636148,1316367800,1380784757,1410490526,1460832390,1526865586,1585030384,1758276401,2041097104,2263442666,2385083792,2548249691,2668679206,2769598983,2855772957,2989055864,3084213394,3214583098
